cluster	genes
chrN00003:clu_1462_-	ENSFALG00000027289
chrN00003:clu_1463_-	ENSFALG00000027289
chrN00003:clu_1464_-	ENSFALG00000027289
chrN00003:clu_1465_-	ENSFALG00000027289
chrN00003:clu_1473_-	ENSFALG00000010028
chrN00003:clu_1474_-	ENSFALG00000010028
chrN00003:clu_1475_-	ENSFALG00000023181
chrN00003:clu_1476_-	NA
chrN00003:clu_1477_-	NA
chrN00003:clu_1483_-	NA
chrN00003:clu_1484_-	NA
chrN00003:clu_1485_-	ENSFALG00000027255
chrN00003:clu_1487_-	ENSFALG00000025095
chrN00003:clu_1493_-	ENSFALG00000026276
chrN00003:clu_1495_-	NA
chrN00003:clu_1496_-	NA
chrN00003:clu_1497_-	ENSFALG00000010272
chrN00003:clu_1500_-	ENSFALG00000010302
chrN00003:clu_1507_-	ENSFALG00000010379
chrN00003:clu_1508_-	ENSFALG00000010379,ENSFALG00000014556
chrN00003:clu_1509_-	ENSFALG00000010379
chrN00003:clu_1512_-	ENSFALG00000010387
chrN00003:clu_1516_-	ENSFALG00000010447
chrN00003:clu_1519_-	NA
chrN00003:clu_1520_-	NA
chrN00004:clu_1521_+	ENSFALG00000006519
chrN00004:clu_1522_+	ENSFALG00000006519
chrN00004:clu_1525_+	ENSFALG00000023888
chrN00004:clu_1526_+	ENSFALG00000023888
chrN00004:clu_1529_+	ENSFALG00000023888
chrN00004:clu_1530_+	ENSFALG00000006554
chrN00004:clu_1536_+	ENSFALG00000006571
chrN00004:clu_1541_+	ENSFALG00000028828
chrN00004:clu_1542_+	NA
chrN00004:clu_1543_+	NA
chrN00004:clu_1544_+	ENSFALG00000006674
chrN00004:clu_1547_+	ENSFALG00000006746
chrN00004:clu_1548_+	ENSFALG00000006746
chrN00004:clu_1549_+	ENSFALG00000006746
chrN00004:clu_1550_+	ENSFALG00000006746
chrN00004:clu_1551_+	ENSFALG00000006746
chrN00004:clu_1552_+	ENSFALG00000006746
chrN00004:clu_1553_+	ENSFALG00000006746
chrN00004:clu_1554_+	ENSFALG00000006746
chrN00004:clu_1558_+	ENSFALG00000006836
chrN00004:clu_1559_+	ENSFALG00000006836
chrN00004:clu_1560_+	ENSFALG00000006836
chrN00004:clu_1561_+	NA
chrN00004:clu_1562_+	NA
chrN00004:clu_1567_+	NA
chrN00004:clu_1568_+	ENSFALG00000006860
chrN00004:clu_1577_+	ENSFALG00000006911
chrN00004:clu_1583_+	ENSFALG00000006920
chrN00004:clu_1584_+	NA
chrN00004:clu_1585_+	NA
chrN00004:clu_1586_+	NA
chrN00004:clu_1590_+	NA
chrN00004:clu_1591_+	NA
chrN00004:clu_1592_+	NA
chrN00004:clu_1597_+	NA
chrN00004:clu_1612_+	ENSFALG00000007053
chrN00004:clu_1613_+	ENSFALG00000007080
chrN00004:clu_1616_+	ENSFALG00000007106
chrN00004:clu_1630_+	ENSFALG00000007122
chrN00004:clu_1632_+	NA
chrN00004:clu_1633_+	NA
chrN00004:clu_1635_+	NA
chrN00004:clu_1654_+	ENSFALG00000007204
chrN00004:clu_1656_+	ENSFALG00000007204
chrN00004:clu_1657_+	ENSFALG00000007204
chrN00004:clu_1661_+	ENSFALG00000007259
chrN00004:clu_1662_+	ENSFALG00000007259
chrN00004:clu_1663_+	ENSFALG00000007269
chrN00004:clu_1665_+	ENSFALG00000007269
chrN00004:clu_1670_+	NA
chrN00004:clu_1676_+	NA
chrN00004:clu_1677_+	ENSFALG00000007351
chrN00004:clu_1678_+	ENSFALG00000007351
chrN00004:clu_1679_+	ENSFALG00000007351
chrN00004:clu_1680_+	ENSFALG00000007351
chrN00004:clu_1687_+	ENSFALG00000027397
chrN00004:clu_1688_+	NA
chrN00004:clu_1693_+	NA
chrN00004:clu_1695_+	ENSFALG00000007461
chrN00004:clu_1696_+	ENSFALG00000007461
chrN00004:clu_1697_+	ENSFALG00000007461
chrN00004:clu_1698_+	ENSFALG00000007461
chrN00004:clu_1701_+	NA
chrN00004:clu_1714_+	ENSFALG00000007655
chrN00004:clu_1723_+	ENSFALG00000007833
chrN00004:clu_1724_+	ENSFALG00000007833
chrN00004:clu_1725_+	ENSFALG00000007833
chrN00004:clu_1730_-	NA
chrN00004:clu_1731_-	ENSFALG00000006558
chrN00004:clu_1732_-	ENSFALG00000006585
chrN00004:clu_1734_-	ENSFALG00000006585
chrN00004:clu_1735_-	ENSFALG00000006592
chrN00004:clu_1736_-	ENSFALG00000006592
chrN00004:clu_1738_-	ENSFALG00000028804
chrN00004:clu_1739_-	ENSFALG00000028804
chrN00004:clu_1740_-	ENSFALG00000028804
chrN00004:clu_1741_-	ENSFALG00000028804
chrN00004:clu_1747_-	ENSFALG00000006808
chrN00004:clu_1748_-	ENSFALG00000006808
chrN00004:clu_1749_-	ENSFALG00000006808
chrN00004:clu_1750_-	ENSFALG00000006808
chrN00004:clu_1751_-	ENSFALG00000006808
chrN00004:clu_1752_-	ENSFALG00000006808
chrN00004:clu_1753_-	ENSFALG00000006808
chrN00004:clu_1754_-	NA
chrN00004:clu_1757_-	NA
chrN00004:clu_1762_-	ENSFALG00000023386
chrN00004:clu_1763_-	NA
chrN00004:clu_1764_-	NA
chrN00004:clu_1765_-	NA
chrN00004:clu_1772_-	ENSFALG00000006839
chrN00004:clu_1773_-	ENSFALG00000024647
chrN00004:clu_1774_-	NA
chrN00004:clu_1779_-	ENSFALG00000006884
chrN00004:clu_1784_-	NA
chrN00004:clu_1788_-	NA
chrN00004:clu_1789_-	NA
chrN00004:clu_1790_-	NA
chrN00004:clu_1796_-	ENSFALG00000006945
chrN00004:clu_1798_-	ENSFALG00000006954
chrN00004:clu_1799_-	ENSFALG00000006954
chrN00004:clu_1800_-	ENSFALG00000006954
chrN00004:clu_1805_-	ENSFALG00000006961
chrN00004:clu_1807_-	NA
chrN00004:clu_1808_-	NA
chrN00004:clu_1809_-	NA
chrN00004:clu_1810_-	NA
chrN00004:clu_1813_-	NA
chrN00004:clu_1814_-	NA
chrN00004:clu_1822_-	NA
chrN00004:clu_1824_-	ENSFALG00000007118
chrN00004:clu_1825_-	ENSFALG00000007124
chrN00004:clu_1826_-	ENSFALG00000007124
chrN00004:clu_1827_-	ENSFALG00000007124
chrN00004:clu_1828_-	ENSFALG00000007124
chrN00004:clu_1829_-	ENSFALG00000007124
chrN00004:clu_1830_-	ENSFALG00000007124
chrN00004:clu_1831_-	ENSFALG00000007124
chrN00004:clu_1832_-	ENSFALG00000007124
chrN00004:clu_1833_-	ENSFALG00000007124
chrN00004:clu_1834_-	ENSFALG00000007124
chrN00004:clu_1835_-	ENSFALG00000007124
chrN00004:clu_1836_-	ENSFALG00000007127
chrN00004:clu_1844_-	NA
chrN00004:clu_1848_-	ENSFALG00000007172
chrN00004:clu_1851_-	ENSFALG00000007190
chrN00004:clu_1856_-	ENSFALG00000007190
chrN00004:clu_1859_-	ENSFALG00000007201
chrN00004:clu_1860_-	ENSFALG00000007208
chrN00004:clu_1863_-	ENSFALG00000007251
chrN00004:clu_1864_-	NA
chrN00004:clu_1865_-	NA
chrN00004:clu_1867_-	ENSFALG00000007273
chrN00004:clu_1868_-	ENSFALG00000007273
chrN00004:clu_1869_-	ENSFALG00000007273
chrN00004:clu_1871_-	ENSFALG00000007273
chrN00004:clu_1872_-	ENSFALG00000027618
chrN00004:clu_1874_-	NA
chrN00004:clu_1875_-	NA
chrN00004:clu_1885_-	ENSFALG00000007301
chrN00004:clu_1886_-	ENSFALG00000007306
chrN00004:clu_1897_-	ENSFALG00000023860
chrN00004:clu_1898_-	ENSFALG00000007405
chrN00004:clu_1899_-	ENSFALG00000007405
chrN00004:clu_1901_-	ENSFALG00000007405
chrN00004:clu_1902_-	ENSFALG00000007417
chrN00004:clu_1903_-	ENSFALG00000007417
chrN00004:clu_1904_-	ENSFALG00000007417
chrN00004:clu_1906_-	ENSFALG00000007425
chrN00004:clu_1913_-	ENSFALG00000007432
chrN00004:clu_1914_-	ENSFALG00000007442
chrN00004:clu_1915_-	ENSFALG00000007444
chrN00004:clu_1920_-	ENSFALG00000024023
chrN00004:clu_1921_-	ENSFALG00000007732
chrN00004:clu_1922_-	ENSFALG00000007732
chrN00004:clu_1923_-	ENSFALG00000007732
chrN00004:clu_1924_-	ENSFALG00000007732
chrN00004:clu_1927_-	ENSFALG00000007808
chrN00005:clu_1933_-	ENSFALG00000003216
chrN00005:clu_1936_-	NA
chrN00005:clu_1937_-	NA
chrN00005:clu_1941_-	ENSFALG00000023900
chrN00005:clu_1942_-	ENSFALG00000003283
chrN00005:clu_1945_-	ENSFALG00000003371
chrN00005:clu_1947_-	NA
chrN00005:clu_1962_-	ENSFALG00000003544
chrN00005:clu_1966_-	ENSFALG00000003554
chrN00005:clu_1967_-	ENSFALG00000003554
chrN00005:clu_1968_-	ENSFALG00000003604
chrN00005:clu_1969_-	ENSFALG00000003647
chrN00005:clu_1971_-	ENSFALG00000003647
chrN00005:clu_1972_-	NA
chrN00005:clu_1973_-	NA
chrN00005:clu_1975_-	ENSFALG00000003665
chrN00005:clu_1976_-	ENSFALG00000003665
chrN00005:clu_1977_-	ENSFALG00000003673
chrN00005:clu_1978_-	ENSFALG00000003673
chrN00005:clu_1979_-	ENSFALG00000003673
chrN00005:clu_1986_-	ENSFALG00000003716
chrN00005:clu_1987_-	NA
chrN00005:clu_1988_-	ENSFALG00000003751
chrN00005:clu_1998_-	ENSFALG00000003827
chrN00005:clu_1999_-	ENSFALG00000003827
chrN00005:clu_2000_-	ENSFALG00000003827
chrN00005:clu_2003_-	ENSFALG00000003920
chrN00005:clu_2005_-	ENSFALG00000003920
chrN00005:clu_2009_-	ENSFALG00000003986
chrN00005:clu_2012_-	ENSFALG00000004019
chrN00005:clu_2015_-	ENSFALG00000004019
chrN00005:clu_2016_-	ENSFALG00000004056
chrN00005:clu_2019_-	NA
chrN00005:clu_2020_-	NA
chrN00005:clu_2023_-	NA
chrN00005:clu_2029_-	ENSFALG00000004095
chrN00005:clu_2030_-	ENSFALG00000004095
chrN00005:clu_2034_-	ENSFALG00000026232
chrN00005:clu_2036_-	ENSFALG00000004150
chrN00005:clu_2037_-	ENSFALG00000004150
chrN00005:clu_2038_-	ENSFALG00000004150
chrN00005:clu_2039_-	ENSFALG00000004155
chrN00005:clu_2040_-	NA
chrN00005:clu_2044_-	ENSFALG00000004182
chrN00005:clu_2045_-	ENSFALG00000004182
chrN00005:clu_2046_-	ENSFALG00000004182
chrN00005:clu_2048_-	ENSFALG00000004200
chrN00005:clu_2049_-	ENSFALG00000004200
chrN00005:clu_2050_-	ENSFALG00000004200
chrN00005:clu_2051_-	ENSFALG00000004211
chrN00005:clu_2052_-	ENSFALG00000025715
chrN00005:clu_2053_-	NA
chrN00005:clu_2054_-	NA
chrN00005:clu_2055_-	ENSFALG00000025353
chrN00005:clu_2074_-	ENSFALG00000026555
chrN00005:clu_2089_-	NA
chrN00005:clu_2095_-	ENSFALG00000025244
chrN00005:clu_2096_-	NA
chrN00005:clu_2099_-	NA
chrN00005:clu_2103_-	ENSFALG00000028403
chrN00005:clu_2104_-	ENSFALG00000028403
chrN00005:clu_2109_-	ENSFALG00000004547
chrN00005:clu_2110_-	ENSFALG00000004547
chrN00005:clu_2112_-	NA
chrN00005:clu_2113_-	NA
chrN00005:clu_2114_+	ENSFALG00000003195
chrN00005:clu_2115_+	ENSFALG00000003195
chrN00005:clu_2116_+	ENSFALG00000003195
chrN00005:clu_2119_+	ENSFALG00000003226
chrN00005:clu_2121_+	ENSFALG00000027496
chrN00005:clu_2129_+	ENSFALG00000003357
chrN00005:clu_2136_+	NA
chrN00005:clu_2139_+	NA
chrN00005:clu_2140_+	NA
chrN00005:clu_2141_+	NA
chrN00005:clu_2143_+	ENSFALG00000026722
chrN00005:clu_2145_+	ENSFALG00000003618
chrN00005:clu_2149_+	NA
chrN00005:clu_2151_+	NA
chrN00005:clu_2152_+	NA
chrN00005:clu_2153_+	NA
chrN00005:clu_2154_+	NA
chrN00005:clu_2155_+	ENSFALG00000025028
chrN00005:clu_2162_+	ENSFALG00000027514
chrN00005:clu_2163_+	ENSFALG00000003793
chrN00005:clu_2167_+	ENSFALG00000003811
chrN00005:clu_2186_+	NA
chrN00005:clu_2187_+	ENSFALG00000003947
chrN00005:clu_2188_+	ENSFALG00000003947
chrN00005:clu_2189_+	ENSFALG00000003947
chrN00005:clu_2193_+	ENSFALG00000003977
chrN00005:clu_2196_+	ENSFALG00000003979
chrN00005:clu_2198_+	ENSFALG00000003979
chrN00005:clu_2201_+	NA
chrN00005:clu_2211_+	NA
chrN00005:clu_2212_+	NA
chrN00005:clu_2213_+	NA
chrN00005:clu_2214_+	ENSFALG00000004030
chrN00005:clu_2215_+	ENSFALG00000004035
chrN00005:clu_2217_+	ENSFALG00000004100
chrN00005:clu_2218_+	ENSFALG00000004111
chrN00005:clu_2219_+	ENSFALG00000004126
chrN00005:clu_2221_+	ENSFALG00000004137
chrN00005:clu_2225_+	NA
chrN00005:clu_2226_+	NA
chrN00005:clu_2227_+	ENSFALG00000004156
chrN00005:clu_2228_+	ENSFALG00000004165
chrN00005:clu_2233_+	ENSFALG00000004188
chrN00005:clu_2234_+	ENSFALG00000004188
chrN00005:clu_2236_+	ENSFALG00000004214
chrN00005:clu_2239_+	NA
chrN00005:clu_2241_+	ENSFALG00000004300
chrN00005:clu_2249_+	ENSFALG00000004321
chrN00005:clu_2252_+	ENSFALG00000004341
chrN00005:clu_2255_+	NA
chrN00005:clu_2256_+	ENSFALG00000004363
chrN00005:clu_2257_+	ENSFALG00000004363
chrN00005:clu_2258_+	ENSFALG00000004363
chrN00005:clu_2260_+	ENSFALG00000004363
chrN00005:clu_2261_+	ENSFALG00000004363
chrN00005:clu_2262_+	ENSFALG00000027199
chrN00005:clu_2263_+	NA
chrN00005:clu_2264_+	NA
chrN00005:clu_2276_+	ENSFALG00000004486
chrN00005:clu_2281_+	NA
chrN00006:clu_2284_-	NA
chrN00006:clu_2289_-	ENSFALG00000006637
chrN00006:clu_2290_-	NA
chrN00006:clu_2291_-	NA
chrN00006:clu_2292_-	ENSFALG00000006694
chrN00006:clu_2293_-	ENSFALG00000006708
chrN00006:clu_2294_-	NA
chrN00006:clu_2297_-	ENSFALG00000006774
chrN00006:clu_2300_-	NA
chrN00006:clu_2301_-	ENSFALG00000006828
chrN00006:clu_2302_-	ENSFALG00000028989
chrN00006:clu_2305_-	ENSFALG00000006857
chrN00006:clu_2306_-	NA
chrN00006:clu_2307_-	NA
chrN00006:clu_2308_-	ENSFALG00000006879
chrN00006:clu_2311_-	ENSFALG00000025959
chrN00006:clu_2312_-	ENSFALG00000006891
chrN00006:clu_2314_-	ENSFALG00000006891
chrN00006:clu_2318_-	ENSFALG00000006899
chrN00006:clu_2319_-	ENSFALG00000006899
chrN00006:clu_2320_-	ENSFALG00000006899
chrN00006:clu_2321_-	ENSFALG00000006899
chrN00006:clu_2322_-	ENSFALG00000006899
chrN00006:clu_2323_-	ENSFALG00000006899
chrN00006:clu_2326_-	ENSFALG00000006903
chrN00006:clu_2327_-	NA
chrN00006:clu_2328_-	NA
chrN00006:clu_2329_-	NA
chrN00006:clu_2330_-	ENSFALG00000006938
chrN00006:clu_2331_-	ENSFALG00000006938,ENSFALG00000027721
chrN00006:clu_2332_-	NA
chrN00006:clu_2335_-	NA
chrN00006:clu_2336_-	ENSFALG00000006946
chrN00006:clu_2338_-	ENSFALG00000006948
chrN00006:clu_2340_-	ENSFALG00000006964
chrN00006:clu_2341_-	ENSFALG00000006966
chrN00006:clu_2343_-	NA
chrN00006:clu_2345_-	ENSFALG00000024947
chrN00006:clu_2351_-	ENSFALG00000007058
chrN00006:clu_2359_-	ENSFALG00000007098
chrN00006:clu_2360_-	ENSFALG00000007098
chrN00006:clu_2365_-	NA
chrN00006:clu_2367_-	ENSFALG00000007136
chrN00006:clu_2369_-	ENSFALG00000007224
chrN00006:clu_2370_-	ENSFALG00000007224
chrN00006:clu_2371_-	NA
chrN00006:clu_2372_-	ENSFALG00000028716
chrN00006:clu_2382_-	ENSFALG00000007308
chrN00006:clu_2383_-	ENSFALG00000007308
chrN00006:clu_2384_-	ENSFALG00000007308
chrN00006:clu_2387_-	ENSFALG00000028088
chrN00006:clu_2388_-	ENSFALG00000028088
chrN00006:clu_2389_-	ENSFALG00000007387
chrN00006:clu_2395_-	ENSFALG00000007406
chrN00006:clu_2402_-	NA
chrN00006:clu_2403_-	NA
chrN00006:clu_2404_-	NA
chrN00006:clu_2405_-	NA
chrN00006:clu_2406_-	NA
chrN00006:clu_2409_-	ENSFALG00000007480
chrN00006:clu_2412_-	ENSFALG00000007538
chrN00006:clu_2415_-	ENSFALG00000007563
chrN00006:clu_2416_-	ENSFALG00000007570
chrN00006:clu_2418_-	ENSFALG00000028208
chrN00006:clu_2419_-	ENSFALG00000007659
chrN00006:clu_2420_-	NA
chrN00006:clu_2421_-	NA
chrN00006:clu_2422_-	NA
chrN00006:clu_2423_-	ENSFALG00000007674
chrN00006:clu_2427_-	ENSFALG00000007681
chrN00006:clu_2428_-	ENSFALG00000007681
chrN00006:clu_2430_-	ENSFALG00000007708
chrN00006:clu_2431_-	NA
chrN00006:clu_2433_-	ENSFALG00000007813
chrN00006:clu_2434_-	ENSFALG00000007813
chrN00006:clu_2438_-	ENSFALG00000007822
chrN00006:clu_2441_-	ENSFALG00000007837
chrN00006:clu_2447_-	NA
chrN00006:clu_2455_-	ENSFALG00000007921
chrN00006:clu_2471_-	ENSFALG00000007971
chrN00006:clu_2472_-	ENSFALG00000007971
chrN00006:clu_2484_-	ENSFALG00000008185
chrN00006:clu_2485_-	ENSFALG00000008221
chrN00006:clu_2486_-	ENSFALG00000008221
chrN00006:clu_2487_-	ENSFALG00000008277
chrN00006:clu_2488_-	ENSFALG00000008277
chrN00006:clu_2489_-	ENSFALG00000008277
chrN00006:clu_2496_-	ENSFALG00000024169
chrN00006:clu_2497_-	ENSFALG00000008427
chrN00006:clu_2498_-	ENSFALG00000008427
chrN00006:clu_2506_-	NA
chrN00006:clu_2513_-	ENSFALG00000008668
chrN00006:clu_2514_-	NA
chrN00006:clu_2515_-	ENSFALG00000008680
chrN00006:clu_2516_-	ENSFALG00000008684
chrN00006:clu_2517_-	ENSFALG00000008684
chrN00006:clu_2521_-	ENSFALG00000008686
chrN00006:clu_2522_-	NA
chrN00006:clu_2523_-	NA
chrN00006:clu_2530_-	ENSFALG00000008745
chrN00006:clu_2531_-	ENSFALG00000008745
chrN00006:clu_2533_-	ENSFALG00000008745
chrN00006:clu_2537_-	NA
chrN00006:clu_2538_-	ENSFALG00000008788
chrN00006:clu_2539_-	ENSFALG00000008788
chrN00006:clu_2540_-	ENSFALG00000008788
chrN00006:clu_2541_-	ENSFALG00000008788
chrN00006:clu_2545_-	ENSFALG00000008808
chrN00006:clu_2553_-	NA
chrN00006:clu_2554_-	NA
chrN00006:clu_2555_-	ENSFALG00000027978
chrN00006:clu_2556_-	NA
chrN00006:clu_2558_+	ENSFALG00000006660
chrN00006:clu_2559_+	ENSFALG00000006660
chrN00006:clu_2560_+	ENSFALG00000006660
chrN00006:clu_2561_+	ENSFALG00000006698
chrN00006:clu_2563_+	NA
chrN00006:clu_2565_+	ENSFALG00000006729
chrN00006:clu_2581_+	ENSFALG00000006859
chrN00006:clu_2582_+	ENSFALG00000006859
chrN00006:clu_2584_+	ENSFALG00000023780
chrN00006:clu_2587_+	NA
chrN00006:clu_2594_+	ENSFALG00000006933
chrN00006:clu_2596_+	ENSFALG00000006935
chrN00006:clu_2597_+	ENSFALG00000006935
chrN00006:clu_2598_+	ENSFALG00000006935
chrN00006:clu_2599_+	ENSFALG00000006935
chrN00006:clu_2600_+	ENSFALG00000006935
chrN00006:clu_2601_+	NA
chrN00006:clu_2602_+	NA
chrN00006:clu_2603_+	NA
chrN00006:clu_2604_+	ENSFALG00000006942
chrN00006:clu_2605_+	ENSFALG00000006953
chrN00006:clu_2606_+	ENSFALG00000006953
chrN00006:clu_2607_+	ENSFALG00000006956
chrN00006:clu_2613_+	NA
chrN00006:clu_2617_+	NA
chrN00006:clu_2623_+	NA
chrN00006:clu_2624_+	ENSFALG00000025402
chrN00006:clu_2628_+	ENSFALG00000007093
chrN00006:clu_2637_+	NA
chrN00006:clu_2638_+	NA
chrN00006:clu_2639_+	NA
chrN00006:clu_2640_+	NA
chrN00006:clu_2641_+	NA
chrN00006:clu_2642_+	NA
chrN00006:clu_2643_+	NA
chrN00006:clu_2646_+	NA
chrN00006:clu_2647_+	ENSFALG00000007114
chrN00006:clu_2649_+	ENSFALG00000007114
chrN00006:clu_2650_+	ENSFALG00000007114
chrN00006:clu_2655_+	ENSFALG00000007169
chrN00006:clu_2657_+	NA
chrN00006:clu_2665_+	ENSFALG00000007258
chrN00006:clu_2666_+	ENSFALG00000007271
chrN00006:clu_2669_+	NA
chrN00006:clu_2671_+	ENSFALG00000007329
chrN00006:clu_2674_+	ENSFALG00000007408,ENSFALG00000024255
chrN00006:clu_2675_+	ENSFALG00000007408
chrN00006:clu_2676_+	NA
chrN00006:clu_2677_+	ENSFALG00000024255,ENSFALG00000024978
chrN00006:clu_2678_+	ENSFALG00000007371
chrN00006:clu_2679_+	ENSFALG00000007371
chrN00006:clu_2682_+	NA
chrN00006:clu_2683_+	ENSFALG00000007449
chrN00006:clu_2685_+	ENSFALG00000007475
chrN00006:clu_2690_+	NA
chrN00006:clu_2691_+	NA
chrN00006:clu_2693_+	ENSFALG00000007576
chrN00006:clu_2694_+	ENSFALG00000007576
chrN00006:clu_2695_+	ENSFALG00000007656
chrN00006:clu_2696_+	ENSFALG00000007656
chrN00006:clu_2698_+	ENSFALG00000007656
chrN00006:clu_2705_+	ENSFALG00000007711
chrN00006:clu_2708_+	ENSFALG00000007736
chrN00006:clu_2709_+	ENSFALG00000007736
chrN00006:clu_2714_+	NA
chrN00006:clu_2715_+	NA
chrN00006:clu_2722_+	NA
chrN00006:clu_2727_+	ENSFALG00000028278
chrN00006:clu_2728_+	ENSFALG00000007876
chrN00006:clu_2729_+	ENSFALG00000007876
chrN00006:clu_2730_+	ENSFALG00000007876
chrN00006:clu_2732_+	ENSFALG00000007948
chrN00006:clu_2742_+	NA
chrN00006:clu_2743_+	ENSFALG00000007979
chrN00006:clu_2744_+	ENSFALG00000023800
chrN00006:clu_2747_+	NA
chrN00006:clu_2748_+	ENSFALG00000008054
chrN00006:clu_2751_+	ENSFALG00000023969
chrN00006:clu_2756_+	ENSFALG00000008281
chrN00006:clu_2757_+	ENSFALG00000008281
chrN00006:clu_2758_+	ENSFALG00000008293
chrN00006:clu_2759_+	ENSFALG00000008293
chrN00006:clu_2760_+	ENSFALG00000008323
chrN00006:clu_2761_+	ENSFALG00000008323
chrN00006:clu_2762_+	ENSFALG00000008323
chrN00006:clu_2763_+	ENSFALG00000008323
chrN00006:clu_2765_+	ENSFALG00000008358
chrN00006:clu_2771_+	ENSFALG00000008450
chrN00006:clu_2773_+	ENSFALG00000008462
chrN00006:clu_2776_+	ENSFALG00000008472
chrN00006:clu_2777_+	NA
chrN00006:clu_2778_+	ENSFALG00000008498
chrN00006:clu_2785_+	ENSFALG00000008575
chrN00006:clu_2793_+	ENSFALG00000008619
chrN00006:clu_2796_+	ENSFALG00000008619
chrN00006:clu_2798_+	NA
chrN00006:clu_2801_+	ENSFALG00000008689
chrN00006:clu_2806_+	NA
chrN00006:clu_2807_+	ENSFALG00000008726
chrN00006:clu_2811_+	ENSFALG00000008732
chrN00006:clu_2812_+	ENSFALG00000008732
chrN00006:clu_2814_+	ENSFALG00000027005
chrN00006:clu_2817_+	ENSFALG00000008785
chrN00006:clu_2820_+	ENSFALG00000023298
chrN00006:clu_2827_+	NA
chrN00006:clu_2829_+	NA
chrN00007:clu_2835_-	NA
chrN00007:clu_2837_-	ENSFALG00000006722
chrN00007:clu_2839_-	ENSFALG00000006739
chrN00007:clu_2843_-	NA
chrN00007:clu_2844_-	NA
chrN00007:clu_2849_-	ENSFALG00000006778
chrN00007:clu_2851_-	ENSFALG00000006780
chrN00007:clu_2852_-	ENSFALG00000006811
chrN00007:clu_2853_-	ENSFALG00000006811
chrN00007:clu_2854_-	ENSFALG00000006811
chrN00007:clu_2855_-	ENSFALG00000006811
chrN00007:clu_2856_-	ENSFALG00000006811
chrN00007:clu_2857_-	ENSFALG00000006811
chrN00007:clu_2858_-	NA
chrN00007:clu_2862_-	ENSFALG00000006947
chrN00007:clu_2863_-	ENSFALG00000006947
chrN00007:clu_2865_-	ENSFALG00000006947
chrN00007:clu_2873_-	ENSFALG00000006967
chrN00007:clu_2895_-	NA
chrN00007:clu_2896_-	ENSFALG00000007068
chrN00007:clu_2897_-	NA
chrN00007:clu_2899_-	ENSFALG00000007086
chrN00007:clu_2900_-	ENSFALG00000007087
chrN00007:clu_2901_-	ENSFALG00000007087
chrN00007:clu_2903_-	NA
chrN00007:clu_2904_-	ENSFALG00000007108
chrN00007:clu_2907_-	ENSFALG00000007119
chrN00007:clu_2910_-	NA
chrN00007:clu_2912_-	NA
chrN00007:clu_2913_-	NA
chrN00007:clu_2914_-	ENSFALG00000007274
chrN00007:clu_2915_-	ENSFALG00000007274
chrN00007:clu_2916_-	ENSFALG00000007274
chrN00007:clu_2917_-	ENSFALG00000007274
chrN00007:clu_2918_-	ENSFALG00000007274
chrN00007:clu_2919_-	ENSFALG00000007274
chrN00007:clu_2920_-	NA
chrN00007:clu_2921_-	ENSFALG00000007274
chrN00007:clu_2922_-	ENSFALG00000007274
chrN00007:clu_2927_-	NA
chrN00007:clu_2928_-	ENSFALG00000007274
chrN00007:clu_2934_-	ENSFALG00000007316
chrN00007:clu_2935_-	ENSFALG00000007316
chrN00007:clu_2936_-	ENSFALG00000007316
chrN00007:clu_2937_-	ENSFALG00000007324
chrN00007:clu_2938_-	ENSFALG00000007337
chrN00007:clu_2939_-	ENSFALG00000007345
chrN00007:clu_2941_-	ENSFALG00000007400
chrN00007:clu_2942_-	NA
chrN00007:clu_2943_-	NA
chrN00007:clu_2944_-	NA
chrN00007:clu_2945_-	NA
chrN00007:clu_2960_-	ENSFALG00000007715
chrN00007:clu_2961_-	NA
chrN00007:clu_2962_-	NA
chrN00007:clu_2964_-	ENSFALG00000007789
chrN00007:clu_2965_-	ENSFALG00000007839
chrN00007:clu_2967_-	ENSFALG00000007839
chrN00007:clu_2972_-	ENSFALG00000007877
chrN00007:clu_2973_-	ENSFALG00000007877
chrN00007:clu_2975_-	ENSFALG00000007877
chrN00007:clu_2976_-	NA
chrN00007:clu_2980_-	ENSFALG00000008033
chrN00007:clu_2982_-	ENSFALG00000008118
chrN00007:clu_2983_-	ENSFALG00000008118
chrN00007:clu_2988_-	ENSFALG00000008191
chrN00007:clu_2989_-	NA
chrN00007:clu_2990_-	NA
chrN00007:clu_2991_-	NA
chrN00007:clu_2993_-	ENSFALG00000008284
chrN00007:clu_2994_-	ENSFALG00000008284
chrN00007:clu_2995_-	ENSFALG00000008284
chrN00007:clu_2996_-	ENSFALG00000008284
chrN00007:clu_2997_-	NA
chrN00007:clu_2998_-	ENSFALG00000014383
chrN00007:clu_2999_-	ENSFALG00000014383
chrN00007:clu_3000_-	ENSFALG00000028381
chrN00007:clu_3001_-	ENSFALG00000028381
chrN00007:clu_3002_-	ENSFALG00000028381
chrN00007:clu_3012_-	ENSFALG00000008369
chrN00007:clu_3015_-	ENSFALG00000008386
chrN00007:clu_3020_-	NA
chrN00007:clu_3021_-	ENSFALG00000008411
chrN00007:clu_3022_-	ENSFALG00000008425
chrN00007:clu_3023_-	ENSFALG00000008425
chrN00007:clu_3024_-	ENSFALG00000008425
chrN00007:clu_3025_-	ENSFALG00000008434
chrN00007:clu_3026_-	ENSFALG00000008434
